0,l4as, found,2022-02-03 23:16:29.723909
22,5lyo,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.582495
23,5lyi, found,2022-02-03 23:46:04.582495
24,l4ht, found,2022-02-03 23:46:04.582495
25,jfv, found,2022-02-03 23:46:04.582495
26,5m52, found,2022-02-03 23:46:04.582495
27,5m52,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.582495
28,l49p, found,2022-02-03 23:46:04.582495
29,l49p,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.582495
30,kecz, found,2022-02-03 23:46:04.582495
31,j90, found,2022-02-03 23:46:04.582495
32,jfq, found,2022-02-03 23:46:04.582495
33,jfk, found,2022-02-03 23:46:04.582495
34,jfr, found,2022-02-03 23:46:04.582495
35,jfo, found,2022-02-03 23:46:04.582495
36,l49l, found,2022-02-03 23:46:04.582495
37,l49l,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.582495
38,jfz, found,2022-02-03 23:46:04.582495
39,5lx2, found,2022-02-03 23:46:04.582495
40,5lx2,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.582495
41,l4hp, found,2022-02-03 23:46:04.582495
42,5lxx, found,2022-02-03 23:46:04.582495
43,5lxx,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.582495
44,5m63, found,2022-02-03 23:46:04.582495
45,5m63,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.582495
46,5m5l, found,2022-02-03 23:46:04.582495
47,5m5l,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.582495
48,5m6s, found,2022-02-03 23:46:04.582495
49,5m6s,", has new scan date recorded, 2021-11-07",2022-02-03 23:46:04.582495
0,jfm, found,2022-02-04 00:03:03.163854
0,jfm, found,2022-02-04 00:03:03.187415
0,jfy, found,2022-02-04 00:06:09.678572
1,jfm, found,2022-02-04 00:06:09.678572
2,l49a, found,2022-02-04 00:06:09.678572
3,l49a,", has new scan date recorded, 2021-11-07",2022-02-04 00:06:09.678572
0,jfy, found,2022-02-04 00:06:09.712430
1,jfm, found,2022-02-04 00:06:09.712430
2,l49a, found,2022-02-04 00:06:09.712430
3,l49a,", has new scan date recorded, 2021-11-07",2022-02-04 00:06:09.712430
0,5lww, found,2022-02-04 00:25:37.487029
1,ypk, found,2022-02-04 00:25:37.487029
2,ypk,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
3,ypm, found,2022-02-04 00:25:37.487029
4,ypm,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
5,l4is, found,2022-02-04 00:25:37.487029
6,l4is,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
7,l4it, found,2022-02-04 00:25:37.487029
8,l4it,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
9,5m45, found,2022-02-04 00:25:37.487029
10,5m45,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
11,l494, found,2022-02-04 00:25:37.487029
12,l494,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
13,5m46, found,2022-02-04 00:25:37.487029
14,5m46,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
15,kee7, found,2022-02-04 00:25:37.487029
16,kee6, found,2022-02-04 00:25:37.487029
17,kee8, found,2022-02-04 00:25:37.487029
18,l495, found,2022-02-04 00:25:37.487029
19,l495,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
20,l4g7, found,2022-02-04 00:25:37.487029
21,l4g7,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
22,g7fx, found,2022-02-04 00:25:37.487029
23,hhoe, found,2022-02-04 00:25:37.487029
24,hhoe,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
25,3r40, found,2022-02-04 00:25:37.487029
26,3r40,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
27,l4dn, found,2022-02-04 00:25:37.487029
28,l4dn,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
29,5m5f, found,2022-02-04 00:25:37.487029
30,5m5f,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
31,l4gi, found,2022-02-04 00:25:37.487029
32,l4gi,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
33,5m0g, found,2022-02-04 00:25:37.487029
34,5m0g,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
35,l4di, found,2022-02-04 00:25:37.487029
36,l4di,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
37,5m0q, found,2022-02-04 00:25:37.487029
38,5m0q,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
39,5m0k, found,2022-02-04 00:25:37.487029
40,5m0k,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
41,l4ho, found,2022-02-04 00:25:37.487029
42,l4ho,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
43,g7oe, found,2022-02-04 00:25:37.487029
44,g7oe,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
45,l4db, found,2022-02-04 00:25:37.487029
46,l4db,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
47,l4gg, found,2022-02-04 00:25:37.487029
48,l4gg,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
49,5m9l, found,2022-02-04 00:25:37.487029
50,5m9l,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
51,5lyt, found,2022-02-04 00:25:37.487029
52,5lyt,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
53,5msn, found,2022-02-04 00:25:37.487029
54,hkcl, found,2022-02-04 00:25:37.487029
55,hkcl,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
56,5m49, found,2022-02-04 00:25:37.487029
57,5m49,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
58,3vu2, found,2022-02-04 00:25:37.487029
59,3vu2,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
60,5m04, found,2022-02-04 00:25:37.487029
61,5m04,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
62,3okt, found,2022-02-04 00:25:37.487029
63,l4ev, found,2022-02-04 00:25:37.487029
64,l4ev,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
65,kee5, found,2022-02-04 00:25:37.487029
66,l4aa, found,2022-02-04 00:25:37.487029
67,l4aa,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
68,5m0d, found,2022-02-04 00:25:37.487029
69,5m0d,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
70,5lzu, found,2022-02-04 00:25:37.487029
71,5lzu,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
72,5m2o, found,2022-02-04 00:25:37.487029
73,5m2o,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
74,l4da, found,2022-02-04 00:25:37.487029
75,l4da,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
76,l4e3, found,2022-02-04 00:25:37.487029
77,l4e3,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
78,5lzc, found,2022-02-04 00:25:37.487029
79,5lzc,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
80,l4i6, found,2022-02-04 00:25:37.487029
81,l4i6,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
82,f3t5, found,2022-02-04 00:25:37.487029
83,f3t5,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
84,5lyr, found,2022-02-04 00:25:37.487029
85,5lyr,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
86,3rt1, found,2022-02-04 00:25:37.487029
87,3rt1,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
88,5ly6, found,2022-02-04 00:25:37.487029
89,5ly6,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
90,5m0o, found,2022-02-04 00:25:37.487029
91,5m0o,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
92,5lyv, found,2022-02-04 00:25:37.487029
93,5lyv,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
94,l4ai, found,2022-02-04 00:25:37.487029
95,l4ai,", already has scan date recorded for, 2021-11-07",2022-02-04 00:25:37.487029
96,l4ad, found,2022-02-04 00:25:37.487029
97,l4ad,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
98,l4g0, found,2022-02-04 00:25:37.487029
99,l4g0,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
100,l4a8, found,2022-02-04 00:25:37.487029
101,l4a8,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
102,5m3p, found,2022-02-04 00:25:37.487029
103,5m3p,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
104,l4g2, found,2022-02-04 00:25:37.487029
105,l4g2,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
106,l4g1, found,2022-02-04 00:25:37.487029
107,l4g1,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
108,aokh, found,2022-02-04 00:25:37.487029
109,aokh,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
110,bq4u, found,2022-02-04 00:25:37.487029
111,bq4u,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
112,gdzu, found,2022-02-04 00:25:37.487029
113,gdzu,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
114,bq4r, found,2022-02-04 00:25:37.487029
115,bq4r,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
116,l4ij, found,2022-02-04 00:25:37.487029
117,l4ij,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
118,ap9c, found,2022-02-04 00:25:37.487029
119,ap9c,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
120,keei, found,2022-02-04 00:25:37.487029
121,5m1e, found,2022-02-04 00:25:37.487029
122,5m1e,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
123,5m1f, found,2022-02-04 00:25:37.487029
124,5m1f,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
125,5m2r, found,2022-02-04 00:25:37.487029
126,5m2r,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
127,keek, found,2022-02-04 00:25:37.487029
128,5m1g, found,2022-02-04 00:25:37.487029
129,5m1g,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
130,l49w, found,2022-02-04 00:25:37.487029
131,l49w,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
132,5m1y, found,2022-02-04 00:25:37.487029
133,5m1y,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
134,5m1d, found,2022-02-04 00:25:37.487029
135,5m1d,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
136,5lwt, found,2022-02-04 00:25:37.487029
137,5lwt,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
138,5m1x, found,2022-02-04 00:25:37.487029
139,5m1x,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
140,l49u, found,2022-02-04 00:25:37.487029
141,l49u,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
142,keej, found,2022-02-04 00:25:37.487029
143,l49t, found,2022-02-04 00:25:37.487029
144,l49t,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
145,5m2p, found,2022-02-04 00:25:37.487029
146,5m2p,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
147,5m1h, found,2022-02-04 00:25:37.487029
148,5m1h,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
149,l4ii, found,2022-02-04 00:25:37.487029
150,l4ii,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
151,aosi, found,2022-02-04 00:25:37.487029
152,aosi,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
153,5m1c, found,2022-02-04 00:25:37.487029
154,5m1c,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.487029
0,5lww, found,2022-02-04 00:25:37.523233
1,ypk, found,2022-02-04 00:25:37.523233
2,ypk,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
3,ypm, found,2022-02-04 00:25:37.523233
4,ypm,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
5,l4is, found,2022-02-04 00:25:37.523233
6,l4is,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
7,l4it, found,2022-02-04 00:25:37.523233
8,l4it,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
9,5m45, found,2022-02-04 00:25:37.523233
10,5m45,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
11,l494, found,2022-02-04 00:25:37.523233
12,l494,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
13,5m46, found,2022-02-04 00:25:37.523233
14,5m46,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
15,kee7, found,2022-02-04 00:25:37.523233
16,kee6, found,2022-02-04 00:25:37.523233
17,kee8, found,2022-02-04 00:25:37.523233
18,l495, found,2022-02-04 00:25:37.523233
19,l495,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
20,l4g7, found,2022-02-04 00:25:37.523233
21,l4g7,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
22,g7fx, found,2022-02-04 00:25:37.523233
23,hhoe, found,2022-02-04 00:25:37.523233
24,hhoe,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
25,3r40, found,2022-02-04 00:25:37.523233
26,3r40,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
27,l4dn, found,2022-02-04 00:25:37.523233
28,l4dn,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
29,5m5f, found,2022-02-04 00:25:37.523233
30,5m5f,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
31,l4gi, found,2022-02-04 00:25:37.523233
32,l4gi,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
33,5m0g, found,2022-02-04 00:25:37.523233
34,5m0g,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
35,l4di, found,2022-02-04 00:25:37.523233
36,l4di,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
37,5m0q, found,2022-02-04 00:25:37.523233
38,5m0q,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
39,5m0k, found,2022-02-04 00:25:37.523233
40,5m0k,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
41,l4ho, found,2022-02-04 00:25:37.523233
42,l4ho,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
43,g7oe, found,2022-02-04 00:25:37.523233
44,g7oe,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
45,l4db, found,2022-02-04 00:25:37.523233
46,l4db,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
47,l4gg, found,2022-02-04 00:25:37.523233
48,l4gg,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
49,5m9l, found,2022-02-04 00:25:37.523233
50,5m9l,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
51,5lyt, found,2022-02-04 00:25:37.523233
52,5lyt,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
53,5msn, found,2022-02-04 00:25:37.523233
54,hkcl, found,2022-02-04 00:25:37.523233
55,hkcl,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
56,5m49, found,2022-02-04 00:25:37.523233
57,5m49,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
58,3vu2, found,2022-02-04 00:25:37.523233
59,3vu2,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
60,5m04, found,2022-02-04 00:25:37.523233
61,5m04,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
62,3okt, found,2022-02-04 00:25:37.523233
63,l4ev, found,2022-02-04 00:25:37.523233
64,l4ev,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
65,kee5, found,2022-02-04 00:25:37.523233
66,l4aa, found,2022-02-04 00:25:37.523233
67,l4aa,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
68,5m0d, found,2022-02-04 00:25:37.523233
69,5m0d,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
70,5lzu, found,2022-02-04 00:25:37.523233
71,5lzu,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
72,5m2o, found,2022-02-04 00:25:37.523233
73,5m2o,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
74,l4da, found,2022-02-04 00:25:37.523233
75,l4da,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
76,l4e3, found,2022-02-04 00:25:37.523233
77,l4e3,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
78,5lzc, found,2022-02-04 00:25:37.523233
79,5lzc,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
80,l4i6, found,2022-02-04 00:25:37.523233
81,l4i6,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
82,f3t5, found,2022-02-04 00:25:37.523233
83,f3t5,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
84,5lyr, found,2022-02-04 00:25:37.523233
85,5lyr,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
86,3rt1, found,2022-02-04 00:25:37.523233
87,3rt1,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
88,5ly6, found,2022-02-04 00:25:37.523233
89,5ly6,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
90,5m0o, found,2022-02-04 00:25:37.523233
91,5m0o,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
92,5lyv, found,2022-02-04 00:25:37.523233
93,5lyv,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
94,l4ai, found,2022-02-04 00:25:37.523233
95,l4ai,", already has scan date recorded for, 2021-11-07",2022-02-04 00:25:37.523233
96,l4ad, found,2022-02-04 00:25:37.523233
97,l4ad,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
98,l4g0, found,2022-02-04 00:25:37.523233
99,l4g0,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
100,l4a8, found,2022-02-04 00:25:37.523233
101,l4a8,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
102,5m3p, found,2022-02-04 00:25:37.523233
103,5m3p,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
104,l4g2, found,2022-02-04 00:25:37.523233
105,l4g2,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
106,l4g1, found,2022-02-04 00:25:37.523233
107,l4g1,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
108,aokh, found,2022-02-04 00:25:37.523233
109,aokh,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
110,bq4u, found,2022-02-04 00:25:37.523233
111,bq4u,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
112,gdzu, found,2022-02-04 00:25:37.523233
113,gdzu,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
114,bq4r, found,2022-02-04 00:25:37.523233
115,bq4r,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
116,l4ij, found,2022-02-04 00:25:37.523233
117,l4ij,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
118,ap9c, found,2022-02-04 00:25:37.523233
119,ap9c,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
120,keei, found,2022-02-04 00:25:37.523233
121,5m1e, found,2022-02-04 00:25:37.523233
122,5m1e,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
123,5m1f, found,2022-02-04 00:25:37.523233
124,5m1f,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
125,5m2r, found,2022-02-04 00:25:37.523233
126,5m2r,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
127,keek, found,2022-02-04 00:25:37.523233
128,5m1g, found,2022-02-04 00:25:37.523233
129,5m1g,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
130,l49w, found,2022-02-04 00:25:37.523233
131,l49w,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
132,5m1y, found,2022-02-04 00:25:37.523233
133,5m1y,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
134,5m1d, found,2022-02-04 00:25:37.523233
135,5m1d,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
136,5lwt, found,2022-02-04 00:25:37.523233
137,5lwt,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
138,5m1x, found,2022-02-04 00:25:37.523233
139,5m1x,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
140,l49u, found,2022-02-04 00:25:37.523233
141,l49u,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
142,keej, found,2022-02-04 00:25:37.523233
143,l49t, found,2022-02-04 00:25:37.523233
144,l49t,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
145,5m2p, found,2022-02-04 00:25:37.523233
146,5m2p,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
147,5m1h, found,2022-02-04 00:25:37.523233
148,5m1h,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
149,l4ii, found,2022-02-04 00:25:37.523233
150,l4ii,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
151,aosi, found,2022-02-04 00:25:37.523233
152,aosi,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
153,5m1c, found,2022-02-04 00:25:37.523233
154,5m1c,", has new scan date recorded, 2021-11-07",2022-02-04 00:25:37.523233
